 
7;12;41;53;6271;MrTr;9.62;-7.57;123.19;69.29689;16.028692;194.32411;12;1.01;15.0;28.75;99.75
7;12;41;53;6279;MrTr;9.6;-7.77;122.48;69.29689;16.028692;193.4812;12;1.02;15.0;28.78;99.76
7;12;41;54;6287;MrTr;9.36;-7.34;122.23;69.29689;16.028692;193.4812;12;1.01;15.0;28.75;99.76
7;12;41;54;6296;MrTr;9.43;-6.35;121.71;69.29689;16.028692;194.32411;12;1.02;15.0;28.78;99.75
7;12;41;54;6304;MrTr;9.33;-7.73;121.85;69.29689;16.028692;194.32411;12;1.02;15.0;28.68;99.75
7;12;41;55;6312;MrTr;9.4;-6.85;122.02;69.29689;16.028692;194.32411;12;1.02;15.0;28.75;99.75
7;12;41;55;6320;MrTr;9.75;-7.34;121.75;69.29689;16.028692;194.32411;12;1.02;15.0;28.75;99.75
7;12;41;56;6328;MrTr;9.5;-7.15;121.54;69.29689;16.028692;194.32411;12;1.02;15.0;28.75;99.75
7;12;41;56;6336;MrTr;9.1;-7.6;121.16;69.29689;16.028692;194.32411;12;1.02;15.0;28.73;99.75
7;12;41;56;6344;MrTr;9.21;-7.63;120.31;69.29689;16.028692;194.32411;12;1.02;15.0;28.75;99.75
7;12;41;57;6352;MrTr;9.42;-8.05;120.12;69.29689;16.028692;194.32411;12;1.03;15.0;28.8;99.75
7;12;41;57;6360;MrTr;9.32;-8.3;119.26;69.29689;16.028692;194.32411;12;1.02;15.0;28.75;99.75
7;12;41;58;6368;MrTr;9.38;-8.81;118.62;69.29689;16.028692;194.32411;12;1.02;15.0;28.78;99.75
7;12;41;58;6377;MrTr;9.07;-6.83;118.0;69.29689;16.028692;194.32411;12;1.02;15.0;28.75;99.75
7;12;41;59;6385;MrTr;9.56;-7.61;116.78;69.29689;16.028692;193.4812;12;1.01;15.0;28.83;99.76
7;12;41;59;6393;MrTr;9.76;-8.99;116.53;69.29689;16.028692;194.32411;12;1.02;15.0;28.7;99.75
